,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack,level,bytes_per_second,bytes_per_connection,connection_speed_rate,outbound_ratio,probe_probability,total_error_rate,service_failure_ratio,login_attempt_score,host_connection_diversity,security_risk_score,risk_level,if_prediction,if_anomaly_score,hybrid_risk_score,hybrid_risk_level
65,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63,63,1.0,0.0,0.02,0.0,0.0,0.0,0.19,0.19,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,63.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
66,37688,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.6533644661430695e-05,1,2.6533644661430695e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.776517872994046,0.33678125554791605,Medium
67,0,tcp,http,S2,54540,8315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,back,10,6285499999.999999,62855,10.0,0.8677113992522473,1.0,0.5,0,0,255.0,0.45,High/Critical,-1,0.6447077979542051,0.5181477292839718,High/Critical
68,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,246,246,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,246.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
69,0,tcp,ftp_data,SF,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151,1,0.99,0.0,0.0,0.0,0.01,0.07,0.0,255,3,0.01,0.06,0.01,0.0,0.99,0.0,0.0,0.0,normal,10,3699999.9999999995,37,10.0,1.0,1.0,0.99,1,0,255.0,0.499,High/Critical,-1,0.27860095336365115,0.42186033367727793,High/Critical
70,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.33,1.0,0.0,0.67,155,155,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,222.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
71,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,56,0.83,0.33,0.83,0.04,0.0,0.0,0.0,0.0,normal,20,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,6.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
72,1,tcp,smtp,SF,13891,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,131,0.12,0.08,0.04,0.02,0.0,0.0,0.0,0.0,normal,21,14219.0,14219,1.0,0.9769322737182643,1.0,0.0,0,0,25.0,0.4,High/Critical,1,0.1751371934483756,0.32129801770693145,Medium
73,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135,85,0.24,0.03,0.24,0.02,0.0,0.0,0.0,0.0,normal,20,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,135.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
74,0,tcp,ftp_data,S1,88382,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,14,0.07,0.07,0.0,0.0,1.0,0.0,0.0,232,82,0.35,0.03,0.35,0.0,0.02,0.04,0.0,0.0,normal,20,8838200000.0,88382,10.0,1.0,1.0,0.07,0,0,232.0,0.40700000000000003,High/Critical,-1,0.4609549003829349,0.4258842151340272,High/Critical
75,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98,86,0.39,0.06,0.39,0.02,0.0,0.0,0.0,0.0,normal,20,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,98.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
76,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,104,104,1.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,104.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
77,26,tcp,smtp,SF,2091,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99,44,0.44,0.03,0.01,0.0,0.0,0.0,0.0,0.0,normal,21,92.96153846153847,2417,0.038461538461538464,0.8651220521307406,1.0,0.0,0,0,99.0,0.4,High/Critical,1,0.11556403543951299,0.30044741240382955,Medium
78,22861,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,4.3742618433139404e-05,1,4.3742618433139404e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7379462521098729,0.3232811882384555,Medium
79,27018,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.74,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,3.701236212895107e-05,1,3.701236212895107e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7455184199754434,0.3259314469914052,Medium
80,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.5,1.0,0.0,0.75,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,back,15,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,330.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
81,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,119,31,0.26,0.04,0.26,0.0,0.0,0.0,0.0,0.0,normal,20,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,119.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
82,31461,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.82,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,3.178538507994025e-05,1,3.178538507994025e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7611071200617403,0.3313874920216091,Medium
83,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171,171,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,171.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
84,21123,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.64,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,4.7341760166643e-05,1,4.7341760166643e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7240970170065031,0.3184339559522761,Medium
85,0,tcp,smtp,SF,8812,372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,22,132,0.73,0.14,0.05,0.02,0.0,0.3,0.0,0.0,normal,19,918399999.9999999,9184,10.0,0.9594947735191638,1.0,0.0,0,0,22.0,0.4,High/Critical,1,0.12047511736615263,0.3021662910781534,Medium
86,0,tcp,ftp_data,SF,14052,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,20,1405200000.0,14052,10.0,1.0,1.0,0.0,0,0,14.0,0.4,High/Critical,1,0.1631661217835368,0.31710814262423787,Medium
88,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,118,118,1.0,0.0,0.01,0.0,0.0,0.0,0.04,0.04,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,118.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
89,0,tcp,http,RSTR,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.67,0.75,1.0,0.0,0.5,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.04,0.04,back,14,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.67,0,0,305.0,0.467,High/Critical,-1,0.6202157785804827,0.520625522503169,High/Critical
90,29053,tcp,IRC,RSTR,3848,6335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,5,0.0,0.0,0.33,0.8,0.42,0.17,0.0,147,25,0.17,0.02,0.01,0.0,0.0,0.0,0.12,0.72,normal,20,0.3504973668812171,10183,3.4419853371424635e-05,0.37788470981046846,0.0,0.33,0,0,147.0,0.033,Low,-1,0.839663543766465,0.31533224031826274,Medium
91,0,tcp,smtp,SF,10554,922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,5,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,1147600000.0,11476,10.0,0.9196584175670965,1.0,0.0,0,0,255.0,0.4,High/Critical,1,0.13647637235752236,0.30776673032513285,Medium
92,0,tcp,ftp_data,SF,501760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,11,0.34,0.06,0.34,0.0,0.0,0.0,0.0,0.0,normal,20,50175999999.99999,501760,10.0,1.0,1.0,0.0,0,0,32.0,0.4,High/Critical,-1,0.5021466173996976,0.43575131608989415,High/Critical
93,0,tcp,other,SF,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1,0.06,0.0,0.0,0.0,0.06,0.41,0.0,176,1,0.01,0.06,0.21,0.0,0.01,0.0,0.0,0.0,normal,17,5899999.999999999,59,10.0,1.0,1.0,0.06,0,0,176.0,0.406,High/Critical,1,0.1188206683060807,0.3054872339071283,Medium
94,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,back,16,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,255.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
95,3,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,126,43,0.22,0.03,0.22,0.05,0.0,0.0,0.0,0.0,normal,19,731539.6666666666,2194619,0.3333333333333333,1.0,1.0,0.0,0,0,193.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
96,2,tcp,ftp_data,S3,2194620,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,255,61,0.24,0.02,0.07,0.0,0.61,0.66,0.0,0.0,normal,11,1097310.0,2194620,0.5,1.0,1.0,0.5,1,0,255.0,0.45,High/Critical,-1,0.802425834442925,0.5733490420550238,High/Critical
97,0,tcp,http,SF,54540,8314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.17,0.29,1.0,0.0,0.29,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,back,10,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.17,0,0,284.0,0.41700000000000004,High/Critical,-1,0.5365944548472302,0.45885805919653055,High/Critical
98,0,tcp,IRC,S1,43580,46746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,45,6,0.13,0.04,0.02,0.0,0.09,0.67,0.0,0.0,normal,14,9032600000.0,90326,10.0,0.4824745920333016,0.0,1.0,0,0,45.0,0.1,Low,-1,0.746098916403401,0.3261346207411903,Medium
99,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132,132,1.0,0.0,0.01,0.0,0.0,0.0,0.02,0.02,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,132.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
100,2,tcp,ftp_data,SF,2280318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,67,89,0.18,0.06,0.18,0.02,0.0,0.0,0.0,0.0,normal,19,1140159.0,2280318,0.5,1.0,1.0,0.0,0,0,134.0,0.4,High/Critical,-1,0.64070061442894,0.48424521505012896,High/Critical
101,3995,tcp,X11,SF,491004,68700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46,8,0.17,0.07,0.02,0.0,0.0,0.0,0.0,0.0,normal,19,140.10112640801,559704,0.00025031289111389235,0.8772565498906565,0.0,0.0,0,0,46.0,0.0,Low,-1,0.8874513942152669,0.3106079879753434,Medium
102,37912,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.6376872757965815e-05,1,2.6376872757965815e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.776517872994046,0.33678125554791605,Medium
103,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,66,0.6,0.0,0.0,0.0,0.4,0.04,0.0,255,66,0.26,0.75,0.26,0.0,0.09,0.0,0.65,0.0,teardrop,18,2800000.0,28,10.0,1.0,1.0,0.6,0,0,255.0,0.46,High/Critical,-1,0.2989249463057673,0.4036237312070186,High/Critical
104,18438,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,16,5.423581733376722e-05,1,5.423581733376722e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7194319548558157,0.31680118419953546,Medium
105,0,tcp,smtp,SF,11070,922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,13,0.05,0.01,0.0,0.0,0.0,0.0,0.02,0.0,normal,18,1199200000.0,11992,10.0,0.9231154102735156,1.0,0.0,0,0,255.0,0.4,High/Critical,1,0.14195971087731735,0.3096858988070611,Medium
106,36131,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.767706401704907e-05,1,2.767706401704907e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7755481423719447,0.3364418498301806,Medium
107,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.2,1.0,0.0,0.4,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,back,15,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,295.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
108,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,236,50,0.19,0.02,0.19,0.04,0.0,0.0,0.0,0.0,normal,19,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,236.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
109,21927,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,4.560587403657591e-05,1,4.560587403657591e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7370026096921556,0.32295091339225446,Medium
110,0,tcp,other,SF,3775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,1,0.05,0.0,0.0,0.0,0.05,0.38,0.0,239,1,0.0,0.05,0.37,0.0,0.02,0.0,0.0,0.0,normal,16,377499999.99999994,3775,10.0,1.0,1.0,0.05,0,0,239.0,0.405,High/Critical,1,0.1537365160580086,0.31705778062030304,Medium
111,0,tcp,ftp_data,SF,9198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57,43,0.33,0.04,0.33,0.05,0.0,0.0,0.0,0.0,normal,21,919799999.9999999,9198,10.0,1.0,1.0,0.0,0,0,57.0,0.4,High/Critical,1,0.11825591207584842,0.30138956922654697,Medium
112,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,115,115,1.0,0.0,0.01,0.0,0.0,0.0,0.02,0.02,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,115.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
113,0,tcp,ftp_data,SF,5891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.07,0.07,0.0,0.0,1.0,0.0,0.0,244,74,0.3,0.03,0.32,0.0,0.02,0.04,0.0,0.0,normal,20,589100000.0,5891,10.0,1.0,1.0,0.07,0,0,244.0,0.40700000000000003,High/Critical,1,0.1965398299153614,0.3333389404703765,Medium
114,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,219,219,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,back,10,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,219.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
115,0,tcp,ftp_data,SF,88382,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199,77,0.36,0.03,0.36,0.03,0.0,0.0,0.0,0.0,normal,21,8838200000.0,88382,10.0,1.0,1.0,0.0,0,0,199.0,0.4,High/Critical,-1,0.356612448127254,0.3848143568445389,Medium
116,13564,tcp,IRC,RSTR,3089,9102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,129,16,0.12,0.02,0.01,0.0,0.0,0.0,0.09,0.69,normal,21,0.8987761722205839,12191,7.372456502506635e-05,0.25338364367156097,0.0,1.0,0,0,129.0,0.1,Low,-1,0.7746998683840541,0.33614495393441896,Medium
117,0,tcp,ftp_data,SF,15377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,251,127,0.51,0.02,0.51,0.0,0.0,0.0,0.0,0.0,normal,20,1537699999.9999998,15377,10.0,1.0,1.0,0.0,0,0,251.0,0.4,High/Critical,1,0.178210809004143,0.32237378315145004,Medium
118,0,tcp,other,SF,16787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0.0,0.0,0.0,0.0,0.09,0.27,0.0,20,1,0.05,0.2,0.85,0.0,0.0,0.0,0.0,0.0,normal,19,1678699999.9999998,16787,10.0,1.0,1.0,0.0,0,0,20.0,0.4,High/Critical,1,0.19481140861721555,0.32818399301602547,Medium
119,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66,41,0.18,0.06,0.18,0.05,0.0,0.0,0.0,0.0,normal,19,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,66.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
120,0,tcp,other,SF,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,1,0.05,0.0,0.0,0.0,0.05,0.38,0.0,58,1,0.02,0.19,0.57,0.0,0.02,0.0,0.0,0.0,normal,19,5899999.999999999,59,10.0,1.0,1.0,0.05,0,0,58.0,0.405,High/Critical,1,0.10690918454779363,0.3006682145917278,Medium
121,0,tcp,ftp_data,SF,175337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,166,110,0.47,0.04,0.47,0.02,0.0,0.0,0.0,0.0,normal,20,17533700000.0,175337,10.0,1.0,1.0,0.0,0,0,166.0,0.4,High/Critical,-1,0.4147571662338486,0.405165008181847,High/Critical
122,0,tcp,ftp_data,SF,9178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,96,0.38,0.02,0.38,0.0,0.0,0.0,0.02,0.0,normal,18,917799999.9999999,9178,10.0,1.0,1.0,0.0,0,0,275.0,0.4,High/Critical,1,0.11825591207584842,0.30138956922654697,Medium
123,40053,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.48,0.96,0.0,0.0,0.0,0.96,1.0,portsweep,15,2.4966918832546877e-05,1,2.4966918832546877e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7755481423719447,0.3364418498301806,Medium
124,0,tcp,ftp_data,SF,8766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,23,0.09,0.02,0.09,0.0,0.0,0.0,0.76,0.0,normal,17,876599999.9999999,8766,10.0,1.0,1.0,0.0,0,0,255.0,0.4,High/Critical,1,0.11825591207584842,0.30138956922654697,Medium
125,0,tcp,ftp_data,SF,12286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,140,54,0.24,0.04,0.24,0.04,0.0,0.0,0.0,0.0,normal,21,1228600000.0,12286,10.0,1.0,1.0,0.0,0,0,140.0,0.4,High/Critical,1,0.15266737331719077,0.3134335806610168,Medium
126,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0.2,0.2,0.2,0.2,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,back,16,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.4,0,0,255.0,0.44000000000000006,High/Critical,-1,0.6655283370732707,0.5189349179756448,High/Critical
127,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,169,169,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,back,10,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,169.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
128,0,tcp,ftp_data,SF,14189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,19,0.38,0.12,0.38,0.11,0.0,0.0,0.0,0.0,normal,21,1418900000.0,14189,10.0,1.0,1.0,0.0,0,0,40.0,0.4,High/Critical,1,0.1631661217835368,0.31710814262423787,Medium
129,0,tcp,ftp_data,SF,9178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153,84,0.35,0.04,0.35,0.02,0.0,0.0,0.0,0.0,normal,21,917799999.9999999,9178,10.0,1.0,1.0,0.0,0,0,153.0,0.4,High/Critical,1,0.11825591207584842,0.30138956922654697,Medium
130,0,tcp,ftp_data,SF,16115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,124,45,0.36,0.02,0.36,0.0,0.0,0.0,0.0,0.0,normal,21,1611499999.9999998,16115,10.0,1.0,1.0,0.0,0,0,124.0,0.4,High/Critical,1,0.18326715393165646,0.32414350387607976,Medium
131,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,92,0.52,0.0,0.0,0.0,0.48,0.04,0.0,255,92,0.36,0.64,0.36,0.0,0.09,0.0,0.55,0.0,teardrop,18,2800000.0,28,10.0,1.0,1.0,0.52,0,0,255.0,0.452,High/Critical,-1,0.2905467180382501,0.39549135131338753,Medium
132,0,tcp,ftp_data,SF,88382,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,25,0.1,0.02,0.1,0.0,0.0,0.0,0.76,0.0,normal,17,8838200000.0,88382,10.0,1.0,1.0,0.0,0,0,255.0,0.4,High/Critical,-1,0.356612448127254,0.3848143568445389,Medium
133,583,tcp,telnet,SF,848,25323,0,0,0,1,0,1,107,1,1,100,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,19,44.890222984562605,26171,0.0017152658662092624,0.03240227732986894,0.0,0.0,0,15,1.0,0.30000000000000004,Medium,-1,0.6411625895245548,0.41940690633359423,High/Critical
